Symbol,Date_1,Date_2,Date_3,Date_4,Date_5,Date_6,Date_7,Date_8,Date_9,Date_10,Date_11,Risk,Resilience,Growth Potential,Financial Health,Competitive Positioning
DaVita Inc.,54.59999847412109,63.619998931884766,81.41000366210938,74.94000244140625,66.2699966430664,69.4800033569336,58.630001068115234,87.97000122070312,112.20999908447266,71.0999984741211,104.51000213623048,4.3935599717059635,2.6490262998751266,2.85482648800591,4.666516843962471,3.5348349269038213
"DexCom, Inc.",3.3299999237060547,2.8424999713897705,4.037499904632568,9.017499923706056,17.90999984741211,19.895000457763672,17.827499389648438,36.71749877929688,39.16749954223633,80.27249908447266,142.47000122070312,4.698255588697181,2.580960704599819,3.9492155763103165,4.545662551321836,4.716828259921465
"DexCom, Inc.",2.359999895095825,3.694999933242798,11.40999984741211,17.104999542236328,16.329999923706055,18.287500381469727,30.459999084472656,36.310001373291016,99.8949966430664,154.51499938964844,109.87999725341795,3.152552266393551,3.2428634178706894,3.7877146867332097,3.3150851647103003,4.902705234448804
"DexCom, Inc.",3.462500095367432,9.427499771118164,15.75,16.700000762939453,17.287500381469727,24.612499237060547,35.532501220703125,100.41999816894533,136.11749267578125,112.66000366210938,123.5500030517578,4.5495271256027525,2.5557558854811266,4.670351248658479,3.001038137288253,4.454314624051715
"Cencora, Inc.",33.939998626708984,38.970001220703125,48.29999923706055,64.80000305175781,113.58999633789062,80.16000366210938,80.58000183105469,84.0999984741211,89.5,100.4800033569336,131.89999389648438,2.5293849264236017,3.6447783973473014,3.929568658354203,3.388445688779146,4.619139878227774
"Cencora, Inc.",38.06999969482422,46.400001525878906,68.08000183105469,113.19000244140624,74.04000091552734,94.52999877929688,82.13999938964844,85.87999725341797,99.3499984741211,121.12000274658205,169.0,4.907164372780688,3.32962668898846,3.4191735413349402,4.7357591605830685,4.132801658615328
"Cencora, Inc.",43.4900016784668,66.54000091552734,110.12999725341795,89.48999786376953,91.11000061035156,85.72000122070312,88.69999694824219,96.1999969482422,119.86000061035156,160.3000030517578,204.08999633789065,3.8645416874668346,3.7072263828349685,4.063957142628178,4.986533630859261,3.71613923400715
"West Pharmaceutical Services, Inc.",20.549999237060547,20.530000686645508,31.434999465942383,43.5099983215332,55.4900016784668,76.63999938964844,87.05999755859375,116.51000213623048,141.61000061035156,275.7200012207031,465.8900146484375,4.670689977742798,3.004904843731662,2.5532700827821904,3.8654548306306737,3.2342710435218254
"West Pharmaceutical Services, Inc.",19.075000762939453,29.90999984741211,45.20000076293945,56.369998931884766,73.80000305175781,94.5199966430664,116.02999877929688,141.05999755859375,291.3699951171875,437.6799926757813,236.72999572753903,4.241611366929143,2.9770204239817812,4.688479700843237,2.8013333233918107,3.5013519227034915
"West Pharmaceutical Services, Inc.",27.614999771118164,47.04999923706055,55.63999938964844,71.95999908447266,96.47000122070312,98.69000244140624,133.63999938964844,272.57000732421875,404.80999755859375,225.25,357.3399963378906,2.6903631253337976,4.475510376840339,3.4732994508782093,3.302853008609829,4.505971913710299
Humana Inc.,55.29999923706055,85.16000366210938,70.36000061035156,105.37999725341795,178.52000427246094,174.0,249.6199951171875,332.8800048828125,285.5,409.2900085449219,464.2300109863281,3.237107338490408,4.543287828167124,4.030582828323789,4.080521836006579,3.5042812015557185
Humana Inc.,88.33000183105469,81.5199966430664,111.54000091552734,178.6999969482422,174.6999969482422,240.6199951171875,323.0899963378906,276.8500061035156,435.3599853515625,432.3900146484375,514.3800048828125,2.7295229376544996,4.67645528642831,2.7710259315813337,4.2833305174007545,2.774330949626038
Humana Inc.,68.44000244140625,95.97000122070312,174.30999755859375,174.77000427246094,232.22999572753903,298.79998779296875,286.67999267578125,408.2200012207031,441.0,525.1799926757812,452.8299865722656,3.7995774167815726,4.720179862061858,4.727385830991015,3.063417173888186,3.1285923648011518
"Henry Schein, Inc.",24.32941246032715,27.949020385742188,35.188236236572266,44.77647018432617,55.98431396484375,69.4941177368164,72.07450866699219,63.49803924560547,63.54999923706055,63.709999084472656,76.23999786376953,3.075701368538847,3.1246806150308,2.765568097376126,4.9727845574190885,4.19764149918707
"Henry Schein, Inc.",25.78823471069336,34.76078414916992,46.6588249206543,54.77254867553711,67.26667022705078,71.77255249023438,64.44705963134766,63.900001525878906,61.36000061035156,76.20999908447266,80.52999877929688,4.306821298523862,3.543419550092415,2.6846380995478665,2.593705493996407,3.3430025453909344
"Henry Schein, Inc.",32.32156753540039,44.45882415771485,54.58039093017578,67.33333587646484,71.86666870117188,57.52156829833984,64.54000091552734,64.7699966430664,77.44000244140625,79.11000061035156,75.41999816894531,3.630342450281223,3.596275415166774,4.551841071954902,2.8352354802710957,2.9061900546470816
Labcorp Holdings Inc.,77.42268371582031,79.1323013305664,75.9278335571289,86.81271362304688,102.62027740478516,112.79209899902344,135.91925048828125,146.726806640625,146.4776611328125,170.42095947265625,263.5824890136719,2.574250276706363,2.9925340181454216,2.688989693721721,2.9819485634391554,2.795992210492642
Labcorp Holdings Inc.,74.226806640625,78.71993255615234,82.42268371582031,107.68900299072266,109.60481262207033,132.4226837158203,154.08074951171875,149.58763122558594,165.58419799804688,243.7800750732422,200.137451171875,3.8184043877049008,3.1438701392410486,4.194933266600362,4.25694570676811,3.451609780518128
Labcorp Holdings Inc.,75.24054718017578,76.58934783935547,107.96392059326172,102.22508239746094,121.82130432128906,155.3092803955078,137.2594451904297,150.9622039794922,233.3333282470703,202.6460418701172,225.3500061035156,4.5078619620667775,3.171140154264564,2.73138922729674,3.431024819873241,4.173985713087562
Biogen Inc.,66.4000015258789,117.77999877929688,175.52000427246094,297.9800109863281,402.9200134277344,245.0599975585937,291.010009765625,337.70001220703125,225.6000061035156,243.3800048828125,234.19000244140625,4.414603027440699,4.312961520144657,2.9810905923757662,4.891148487830693,3.1459578905388286
Biogen Inc.,113.5,160.3000030517578,345.6000061035156,422.9200134277344,279.70001220703125,271.3599853515625,341.1700134277344,233.0,280.6300048828125,252.2100067138672,274.7699890136719,3.8974785026368988,3.0615169781338203,2.58760950219558,4.023759003488636,2.7395226099017105
Biogen Inc.,150.0,315.5400085449219,421.3200073242188,271.0,252.97000122070312,295.7699890136719,235.2100067138672,272.510009765625,281.19000244140625,301.6300048828125,260.70001220703125,3.787723964629407,3.7064126759544864,4.860646170722677,3.7180034801993056,3.1533436893955202
Bristol-Myers Squibb Company,26.5,31.989999771118164,38.880001068115234,50.5099983215332,68.4000015258789,73.77999877929688,56.29999923706055,60.4900016784668,52.41999816894531,61.91999816894531,62.290000915527344,3.7035231429508286,4.829138501159701,2.9923927989548953,2.557935806425118,4.134536965087804
Bristol-Myers Squibb Company,35.0099983215332,36.4900016784668,54.720001220703125,65.86000061035156,70.69000244140625,55.720001220703125,59.38999938964844,48.560001373291016,60.41999816894531,57.040000915527344,72.61000061035156,2.87772175084468,4.911577046018795,3.8914208261946985,2.689791681767776,2.6009458788821442
Bristol-Myers Squibb Company,32.709999084472656,50.33000183105469,68.02999877929688,68.91000366210938,54.38999938964844,55.18999862670898,45.380001068115234,59.08000183105469,58.36000061035156,78.95999908447266,51.45000076293945,3.154796061322472,2.5339806629783364,3.6768876835731517,4.783386543506145,4.774761954032991
Edwards Lifesciences Corporation,13.37833309173584,12.21833324432373,13.53499984741211,13.186667442321776,21.74166679382324,32.86000061035156,38.82666778564453,47.973331451416016,75.93333435058594,84.69999694824219,130.5800018310547,2.592306767594942,4.191565046109044,3.401940339223797,3.322672362022579,3.603702226198956
Edwards Lifesciences Corporation,12.0,14.333333015441896,12.061667442321776,23.546667098999023,33.3033332824707,39.413333892822266,48.12666702270508,72.75666809082031,85.31999969482422,114.83999633789062,73.58999633789062,3.343199808946353,3.890266037860779,3.3250096121291195,3.846306473777842,3.695665008013033
Edwards Lifesciences Corporation,15.356666564941406,11.15666675567627,24.773332595825195,35.36000061035156,38.05666732788086,48.720001220703125,69.80999755859375,84.83999633789062,112.16000366210938,74.0999984741211,76.27999877929688,4.921341863993783,3.0362910812787853,3.0440102898323325,4.681577946056218,4.372671641100464
"Merck & Co., Inc.",34.685115814208984,36.40267181396485,41.63167953491211,54.62786483764648,56.73664093017578,55.286258697509766,59.96183013916016,65.91603088378906,79.96183013916016,76.6030502319336,76.56999969482422,4.7058905821305945,4.723871465669761,3.261467125309715,4.745657860717772,2.9441910197092453
"Merck & Co., Inc.",36.54580307006836,39.12213516235352,53.683204650878906,54.97137451171875,53.97900772094727,61.154579162597656,63.1870231628418,77.94847106933594,75.43893432617188,81.63999938964844,112.12000274658205,3.5118247535873413,4.3311662631129675,4.930227755368801,3.1223224710751754,3.3329667056357715
"Merck & Co., Inc.",39.446563720703125,52.261451721191406,54.50381851196289,54.2557258605957,62.06106948852539,57.69084167480469,79.31298065185547,80.99236297607422,78.33000183105469,105.61000061035156,107.62999725341795,3.009517551026346,2.602645879024785,4.689916479763687,3.6986811930448136,3.2635017458005953
Thermo Fisher Scientific Inc.,56.720001220703125,56.06999969482422,76.80000305175781,119.36000061035156,130.99000549316406,149.22999572753906,177.35000610351562,236.42999267578125,281.5899963378906,446.0299987792969,662.2100219726562,4.048870866916673,2.8161005320378525,4.775314725531564,4.394649121917654,2.7235467089458862
Thermo Fisher Scientific Inc.,46.900001525878906,73.80999755859375,123.0199966430664,134.02999877929688,151.16000366210938,174.47000122070312,235.08999633789065,289.5,464.55999755859375,633.9600219726562,545.4400024414062,3.7277876952924762,4.7642649854597625,3.043839555396311,3.6643713836209515,3.6837350138610505
Thermo Fisher Scientific Inc.,65.0,117.7699966430664,132.97000122070312,145.58999633789062,172.89999389648438,205.57000732421875,268.4599914550781,418.3200073242188,582.3900146484375,536.280029296875,529.7000122070312,3.367750889199198,2.8394367592213317,2.9157978831366966,4.424817382466611,3.5383566642423245
Abbott Laboratories,23.15994644165039,26.513748168945312,33.459999084472656,38.709999084472656,49.0099983215332,39.540000915527344,49.29999923706055,66.5999984741211,82.37999725341797,109.2699966430664,141.4600067138672,2.9190867956261175,4.155825623809972,3.485279441805289,3.8081198756360535,4.0405999795128995
Abbott Laboratories,27.214256286621094,34.38999938964844,39.5099983215332,46.630001068115234,38.68000030517578,48.61000061035156,65.23999786376953,83.20999908447266,107.31999969482422,125.26000213623048,108.56999969482422,3.6210290186713014,3.553601429314108,2.946131756173015,4.287060571484,2.5442845147033086
Abbott Laboratories,32.04999923706055,37.18000030517578,47.83000183105469,43.84999847412109,43.95000076293945,61.0,83.16000366210938,105.80999755859376,117.48999786376952,103.87999725341795,109.2300033569336,4.949128266176057,3.1392434428893647,4.31544932973179,2.7849545871672707,2.8903354405882804
CVS Health Corporation,35.02000045776367,43.0,53.79999923706055,73.66999816894531,103.4800033569336,95.0,79.12000274658203,75.7300033569336,66.5,66.77999877929688,102.4000015258789,2.7442364118933154,4.286218720595363,3.6199729093162114,4.051113999797476,4.725253032610874
CVS Health Corporation,41.52000045776367,51.18999862670898,74.36000061035156,101.27999877929688,97.5500030517578,80.45999908447266,65.04000091552734,63.59999847412109,59.31999969482422,92.98999786376952,93.0199966430664,4.107828740161545,2.608036206341433,2.8147540604617083,2.847186308513481,4.076927918866479
CVS Health Corporation,49.68000030517578,66.44000244140625,104.38999938964844,103.45999908447266,75.94999694824219,65.16999816894531,54.5099983215332,59.52999877929688,85.83999633789062,97.88999938964844,79.0,3.6544259200952585,2.552424099731953,3.3776922109830503,3.4286245330827043,4.717734577680371
Danaher Corporation,31.535818099975582,35.158538818359375,41.54367065429688,50.12662887573242,58.75663375854492,68.77120208740234,72.18971252441406,93.3067398071289,122.13652801513672,195.992904663086,290.257080078125,4.847198900278608,4.031322035053249,3.3311860397522537,4.925849030340306,4.665910016158623
Danaher Corporation,32.56415939331055,40.4413948059082,50.30809783935547,57.07633590698242,66.98336791992188,74.81382751464844,90.70035552978516,121.09042358398438,199.8404235839844,278.1294250488281,231.276596069336,4.625293631851733,2.9941109553371232,3.9689044768268067,4.618761126374554,4.079036694491127
Danaher Corporation,38.633392333984375,50.48957061767578,58.33992004394531,63.73703384399414,74.92021179199219,86.99468231201172,120.3014144897461,179.0248260498047,267.18084716796875,230.5496520996093,231.3999938964844,4.127020184628267,2.684824754677547,3.8618983729590335,3.408117064933278,3.981248470533018
Quest Diagnostics Incorporated,54.59999847412109,57.709999084472656,55.52000045776367,59.29999923706055,77.16000366210938,81.23999786376953,106.7300033569336,108.36000061035156,104.7300033569336,125.61000061035156,169.35000610351562,2.7101573708809887,4.9147964803643855,4.06741226981382,3.2273316600086432,3.074895050712998
Quest Diagnostics Incorporated,57.790000915527344,58.68999862670898,54.08000183105469,76.1500015258789,77.37000274658203,111.16000366210938,108.37999725341795,104.5500030517578,118.13999938964844,150.74000549316406,157.27999877929688,2.514769984461833,3.984483167685158,3.233306600687928,2.7999384051722824,4.9396127224455695
Quest Diagnostics Incorporated,58.65999984741211,50.79999923706055,73.66000366210938,74.37000274658203,108.13999938964844,110.20999908447266,97.8499984741211,107.0500030517578,142.5,146.5,136.75999450683594,3.0875127859516605,3.720205840255127,4.682740952899447,3.9894842406029616,2.8734255572852514
"Gilead Sciences, Inc.",18.4950008392334,26.864999771118164,44.79999923706055,71.5999984741211,112.45999908447266,84.86000061035156,73.44000244140625,72.2300033569336,65.2300033569336,59.88999938964844,72.87000274658203,4.388524693800413,3.2089967206647363,4.499246921631024,4.758103594157177,4.2576264434898885
"Gilead Sciences, Inc.",20.93000030517578,40.36000061035156,75.44999694824219,100.66000366210938,86.51000213623047,70.77999877929688,77.87000274658203,67.08000183105469,62.959999084472656,69.97000122070312,85.01000213623047,3.648625681188814,4.1444410705559465,4.157936673403059,2.9636474956106786,4.928245447290291
"Gilead Sciences, Inc.",37.52999877929688,78.75,101.3000030517578,99.44000244140624,64.55999755859375,71.27999877929688,63.36000061035156,64.51000213623047,67.62999725341797,84.3499984741211,79.94999694824219,3.2383602019448463,4.123077100317339,4.84605658486156,4.049192839770548,2.9664465446885964
McKesson Corporation,71.81999969482422,82.19000244140625,109.79000091552734,171.9499969482422,239.1999969482422,188.1000061035156,155.67999267578125,130.0800018310547,150.50999450683594,173.47999572753906,245.33999633789065,4.731664350604042,2.5191343355303344,3.207376724223832,4.9847031660022,4.304311440267243
McKesson Corporation,79.54000091552734,103.16999816894533,181.9199981689453,229.22999572753903,182.9199981689453,164.5399932861328,126.75,142.83999633789062,156.5500030517578,222.07000732421875,380.1900024414063,4.206824669595082,3.2064979762334227,4.131839477748679,3.480878286787834,4.611246694812907
McKesson Corporation,97.5999984741211,174.99000549316406,229.5399932861328,175.83999633789062,162.36000061035156,134.8800048828125,144.66000366210938,152.30999755859375,204.1699981689453,368.7900085449219,455.760009765625,4.8535511843297945,2.878291451924105,3.018561167671005,3.6768539947057874,2.76366938840955
Mettler-Toledo International Inc.,151.55999755859375,184.8800048828125,217.8000030517578,233.8500061035156,330.0199890136719,368.9599914550781,581.6199951171875,592.5700073242188,670.8200073242188,1138.6800537109375,1673.4100341796875,3.751504192268001,3.6309521925001076,2.563180398876917,3.2938598362512455,3.4762975302731958
Mettler-Toledo International Inc.,152.38999938964844,221.5599975585937,238.75,323.19000244140625,368.5700073242188,588.5399780273438,587.02001953125,699.6400146484375,1018.530029296875,1523.280029296875,1447.239990234375,4.375158740146656,3.8720371385158234,4.182815954055265,3.2450464204584635,4.559940359721056
Mettler-Toledo International Inc.,197.8800048828125,255.2400054931641,320.7300109863281,362.1799926757813,577.0999755859375,570.7999877929688,692.719970703125,975.8200073242188,1417.75,1391.9300537109375,1219.22998046875,3.2790024904805875,2.7544782179392273,4.993460118801671,3.1397739632877175,4.0005095929856695
Baxter International Inc.,27.208038330078125,30.85279655456543,37.42531204223633,39.73384094238281,36.41499328613281,45.45000076293945,59.72999954223633,75.87000274658203,87.8499984741211,75.7699966430664,86.5999984741211,3.897643926802487,4.9049093895905855,4.643214628418209,4.470076345685506,3.624134336136079
Baxter International Inc.,27.452470779418945,37.22433471679688,36.121673583984375,38.218360900878906,43.5,60.540000915527344,72.5199966430664,85.91000366210938,80.55999755859375,79.25,50.84000015258789,3.6008100637558744,3.8246148121765637,4.1722804411526235,3.423614222172534,3.4222581173616105
Baxter International Inc.,36.74633407592773,36.88212966918945,37.17001724243164,43.369998931884766,59.13999938964844,73.75,81.91000366210938,82.86000061035156,79.69999694824219,55.83000183105469,38.58000183105469,3.549741702670624,4.229693143194923,3.096367712200464,3.491083995280127,4.559536606335769
"Hologic, Inc.",19.07999992370605,20.920000076293945,22.01000022888184,20.71999931335449,35.45000076293945,34.849998474121094,39.02999877929688,38.720001220703125,49.34999847412109,68.06999969482422,76.8499984741211,2.8427159146064356,3.9704032393261715,4.292520977454446,4.104403479756269,3.371663852852105
"Hologic, Inc.",17.84000015258789,21.88999938964844,21.549999237060547,33.08000183105469,33.61000061035156,45.380001068115234,42.0,49.06999969482422,65.93000030517578,73.58999633789062,75.75,4.239931212795355,3.7185219151021363,2.59761240160089,2.76273840204953,4.701845417744805
"Hologic, Inc.",20.46999931335449,20.950000762939453,32.52000045776367,36.619998931884766,43.5,39.630001068115234,48.150001525878906,59.22999954223633,69.66999816894531,73.55999755859375,71.11000061035156,2.8936285544474396,3.771090888476955,3.94502044533594,2.635461736301144,3.597848167023887
The Cigna Group,37.47999954223633,43.540000915527344,62.11000061035156,76.30000305175781,134.94000244140625,128.27000427246094,175.97999572753906,184.8699951171875,164.77000427246094,206.94000244140625,227.8600006103516,4.606168441683114,3.8290241890251373,3.0132007900409703,2.6175067230115,3.7064426417608596
The Cigna Group,43.22999954223633,61.34999847412109,77.77999877929688,130.27000427246094,129.3000030517578,167.38999938964844,187.8600006103516,164.99000549316406,176.82000732421875,211.5500030517578,334.1000061035156,3.0470317642440636,2.814292667896102,2.8619099562988417,3.335243141736397,4.75873018805051
The Cigna Group,55.15999984741211,77.47000122070312,125.01000213623048,139.8699951171875,161.64999389648438,169.02999877929688,159.0,174.02999877929688,206.19000244140625,315.2900085449219,300.1199951171875,2.6754132343660784,2.501749741617654,3.6712755633664083,3.5629787844121052,3.395131760652583
Amgen Inc.,56.75,66.83999633789062,90.38999938964844,117.0199966430664,160.44000244140625,154.27999877929688,174.5800018310547,199.47000122070312,203.5599975585937,222.22000122070312,225.1699981689453,3.0212255226040323,4.877847374249315,2.97306241672909,4.6524761440256714,2.6626858221599594
Amgen Inc.,64.11000061035156,85.22000122070312,123.86000061035156,165.97000122070312,155.57000732421875,172.22999572753906,197.6100006103516,196.8699951171875,235.009994506836,202.72999572753903,263.3900146484375,3.571023761807497,4.8404829597186465,3.057338420791877,3.808323348888374,3.4367743024207877
Amgen Inc.,89.1500015258789,118.9000015258789,163.02999877929688,162.10000610351562,155.42999267578125,185.2899932861328,181.5,245.57000732421875,207.83999633789065,288.1600036621094,283.8999938964844,3.482640483591979,3.8879525452522072,3.1264172844114477,4.711752444434655,3.969841667058961
Vertex Pharmaceuticals Incorporated,35.4900016784668,37.040000915527344,51.369998931884766,65.47000122070312,127.8000030517578,87.73999786376953,156.47000122070312,178.61000061035156,177.72000122070312,217.8699951171875,222.33999633789065,4.314911538824826,3.515142008196482,3.912896503419107,4.903982538945485,2.844377119895696
Vertex Pharmaceuticals Incorporated,32.22999954223633,45.650001525878906,77.69999694824219,125.5500030517578,89.55999755859375,128.8699951171875,174.91000366210938,171.00999450683594,215.27999877929688,181.5,287.32000732421875,3.9838626900759406,3.0977990735683543,4.438823940224543,3.079017964472536,3.1411497865639104
Vertex Pharmaceuticals Incorporated,43.650001525878906,81.41000366210938,127.7300033569336,83.20999908447266,118.5999984741211,169.61000061035156,175.55999755859375,263.0400085449219,181.7700042724609,316.20001220703125,407.6600036621094,2.8295845657013734,3.35753724962869,3.863367064337968,3.9951437272772914,4.5249209654781835
